park_code,activity_id,activity_name,park_states,park_id,park_latitude,park_longitude,park_designation,park_url,park_name,min_summer_temp,max_summer_temp,min_winter_temp,max_winter_temp,min_spring_temp,max_spring_temp,min_fall_temp,max_fall_temp
isro,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,48.01145819,-88.82780657,National Park,https://www.nps.gov/isro/index.htm,Isle Royale National Park,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,42CF4021-8524-428E-866A-D33097A4A764,SCUBA Diving,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,48.01145819,-88.82780657,National Park,https://www.nps.gov/isro/index.htm,Isle Royale National Park,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,48.01145819,-88.82780657,National Park,https://www.nps.gov/isro/index.htm,Isle Royale National Park,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,48.01145819,-88.82780657,National Park,https://www.nps.gov/isro/index.htm,Isle Royale National Park,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
pefo,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,C11D3746-5063-4BD0-B245-7178D1AD866C,Compass and GPS,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A,Hands-On,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,34.98387664,-109.7877678,National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest National Park,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
sagu,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,32.20909636,-110.7574974,National Park,https://www.nps.gov/sagu/index.htm,Saguaro National Park,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,32.20909636,-110.7574974,National Park,https://www.nps.gov/sagu/index.htm,Saguaro National Park,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,32.20909636,-110.7574974,National Park,https://www.nps.gov/sagu/index.htm,Saguaro National Park,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,32.20909636,-110.7574974,National Park,https://www.nps.gov/sagu/index.htm,Saguaro National Park,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,32.20909636,-110.7574974,National Park,https://www.nps.gov/sagu/index.htm,Saguaro National Park,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,32.20909636,-110.7574974,National Park,https://www.nps.gov/sagu/index.htm,Saguaro National Park,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,32.20909636,-110.7574974,National Park,https://www.nps.gov/sagu/index.htm,Saguaro National Park,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,32.20909636,-110.7574974,National Park,https://www.nps.gov/sagu/index.htm,Saguaro National Park,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,32.20909636,-110.7574974,National Park,https://www.nps.gov/sagu/index.htm,Saguaro National Park,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
viis,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,4D224BCA-C127-408B-AC75-A51563C42411,Paddling,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,42CF4021-8524-428E-866A-D33097A4A764,SCUBA Diving,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,18.34279656,-64.74194451,National Park,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
voya,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,B204DE60-5A24-43DD-8902-C81625A09A74,Living History,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,4D224BCA-C127-408B-AC75-A51563C42411,Paddling,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,4D06CEED-90C6-4B69-B264-32CC90B69BA6,Tubing,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,8A1C7B17-C2C6-4F7C-9539-EA1E19971D80,Water Skiing,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,48.48370609,-92.8382913,National Park,https://www.nps.gov/voya/index.htm,Voyageurs National Park,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
yell,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A,Hands-On,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,4D224BCA-C127-408B-AC75-A51563C42411,Paddling,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,44.59824417,-110.5471695,National Park,https://www.nps.gov/yell/index.htm,Yellowstone National Park,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yose,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
