park_code,park_states,park_id,park_name,amenity_id,amenity_name,activity_id,activity_name,park_designation,park_url,park_latitude,park_longitude,min_summer_temp,max_summer_temp,min_winter_temp,max_winter_temp,min_spring_temp,max_spring_temp,min_fall_temp,max_fall_temp
jotr,CA,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Joshua Tree National Park,3CC88D72-D320-4E33-8D70-00A583E7F479,Water - Hookup - Boat/RV,,,National Park,http://www.nps.gov/jotr/,33.91418525,-115.8398125,60.0,90.5,41.2,55.6,47.8,62.4,68.3,88.4
jotr,CA,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Joshua Tree National Park,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,,,National Park,http://www.nps.gov/jotr/,33.91418525,-115.8398125,60.0,90.5,41.2,55.6,47.8,62.4,68.3,88.4
kefj,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,Kenai Fjords National Park,04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,,,National Park,http://www.nps.gov/kefj/,59.81804414,-150.106502,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9
kefj,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,Kenai Fjords National Park,20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,,,National Park,http://www.nps.gov/kefj/,59.81804414,-150.106502,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9
kefj,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,Kenai Fjords National Park,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,,,National Park,http://www.nps.gov/kefj/,59.81804414,-150.106502,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9
kefj,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,Kenai Fjords National Park,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,,,National Park,http://www.nps.gov/kefj/,59.81804414,-150.106502,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9
kefj,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,Kenai Fjords National Park,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,,,National Park,http://www.nps.gov/kefj/,59.81804414,-150.106502,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9
kefj,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,Kenai Fjords National Park,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,,,National Park,http://www.nps.gov/kefj/,59.81804414,-150.106502,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9
kefj,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,Kenai Fjords National Park,6F58A577-4B56-46B9-B170-A5A5F670E245,Trailhead/Hiker Register,,,National Park,http://www.nps.gov/kefj/,59.81804414,-150.106502,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9
kefj,AK,11E73438-0CCC-4441-A76A-1995F67F2D89,Kenai Fjords National Park,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,,,National Park,http://www.nps.gov/kefj/,59.81804414,-150.106502,35.1,40.6,-2.4,5.3,5.3,11.0,13.0,23.9
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,4E4D076A-6866-46C8-A28B-A129E2B8F3DB,Accessible Rooms,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,7DC6C690-2BC3-4344-9691-EF9FCFB6E506,Audio Description,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,5BDFF349-2F74-490E-A33E-C35286152050,Bicycle - Rack,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,73C1C87E-F4EC-464D-BAEE-1F95876C24F4,Canoe/Kayak/Small Boat Launch,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,5BA727FA-943D-418D-A238-44127EBA6EDB,First Aid Kit Available,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,383F944C-35BA-43E3-8EEA-24953836B8C5,Food/Drink - Bar/Alcohol For Sale,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,3B482494-83EF-48D9-A626-FC00EFD4F4A4,Food/Drink - Ice Cream,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,2F798138-5D0A-468E-96DA-0A07F03031B0,Food/Drink - Restaurant/Table Service,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,29D286B6-069C-4204-AF35-AE7744B71212,Food/Drink - Snacks,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,6E639F57-CC17-40FB-B6A0-452652066187,Grill,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,7E66CA2E-40AD-487E-8A04-8A9A2E4897C9,Information - Maps Available,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,6815A395-2988-4AF3-8006-50224AD05193,Information - Park Newspaper Available,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,80E207D6-E9C3-4075-9823-26D23E963FA2,Information Kiosk/Bulletin Board,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,7760752A-8879-43F8-A338-6796D652D4EF,Lifejacket Rentals,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,EDA1E992-DA2B-4933-A7AD-23E3B7BFA602,Parking - Boat Trailer,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,0965B1F3-A824-4A31-98C9-86CCD2889220,Parking - Bus/RV,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,4706077B-00CB-4D07-80C7-48B2D5ADEFA2,Recycling,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,75F2DA2A-1741-445A-9FA7-B63A81E4BD7F,Restroom - Accessible,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,3AE99969-54E5-4A4E-AE43-5A11209D0120,Restroom - Seasonal,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,66F39143-96B7-44BC-BE90-EB44C361B448,Sewage Dump Station - Boat/RV,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,7B13EFFB-40DA-439C-AB41-9756EC32D22E,Shelter/Cabin,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,94E21603-85F3-48C5-96B6-556E46FA2518,Showers,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,D7E4E6D8-4BAD-4758-8E76-97ED800502E8,Swimming Pool,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,4D4C1C32-793D-4440-8098-DBCA0126EDFD,Trash/Litter Receptacles,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,9A652919-D548-4850-8053-798CDC2C762B,Water - Drinking/Potable,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
lavo,CA,9AA4A53C-0331-43CC-99F5-379BC929FFB2,Lassen Volcanic National Park,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,,,National Park,http://www.nps.gov/lavo/,40.49354575,-121.4075993,22.8,55.5,9.5,31.4,15.0,23.4,29.7,55.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,A1B0AD01-740C-41E7-8412-FBBEDD5F1443,ATM/Cash Machine,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,4E4D076A-6866-46C8-A28B-A129E2B8F3DB,Accessible Rooms,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,7DC6C690-2BC3-4344-9691-EF9FCFB6E506,Audio Description,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,F4A842CB-C966-402E-BBD3-AB86EDCF8403,Automated Entrance,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,5BDFF349-2F74-490E-A33E-C35286152050,Bicycle - Rack,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,1FDBBA99-3E2C-4AAB-AEE3-35B015F744E7,Boat Ramp,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,27A7E3AB-CA53-41D3-AEDE-FBF74D20F023,Braille,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,73C1C87E-F4EC-464D-BAEE-1F95876C24F4,Canoe/Kayak/Small Boat Launch,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,2DEE6458-72F8-4C97-9279-5C3E90B19888,First Aid/Medical Care Available,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,383F944C-35BA-43E3-8EEA-24953836B8C5,Food/Drink - Bar/Alcohol For Sale,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,5D1ADBE5-E75D-4657-9577-FB5A6A90C7F9,Food/Drink - Coffee,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,3B482494-83EF-48D9-A626-FC00EFD4F4A4,Food/Drink - Ice Cream,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,2F798138-5D0A-468E-96DA-0A07F03031B0,Food/Drink - Restaurant/Table Service,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,29D286B6-069C-4204-AF35-AE7744B71212,Food/Drink - Snacks,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,4F26643C-FAAF-40CE-85F7-38DEC4746BE6,Food/Drink - Vending Machine/Self Service,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,6E639F57-CC17-40FB-B6A0-452652066187,Grill,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,EC76D4B1-F391-45EB-AEC4-DC96B3F58194,Ice,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,7E66CA2E-40AD-487E-8A04-8A9A2E4897C9,Information - Maps Available,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,80E207D6-E9C3-4075-9823-26D23E963FA2,Information Kiosk/Bulletin Board,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,9EA123B3-E118-4BE9-BF49-EE93F1BA645B,Internet/WiFi Available,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,27798945-B557-42A5-8599-90B92635EC06,Kennel,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,EDA1E992-DA2B-4933-A7AD-23E3B7BFA602,Parking - Boat Trailer,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,0965B1F3-A824-4A31-98C9-86CCD2889220,Parking - Bus/RV,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,D7D63B75-2A7E-4715-856A-D8479DB9602A,Pets Allowed,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,DAB8DE0A-44A2-4AB5-8914-9528BF9413DB,Picnic Shelter/Pavilion,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,7736B50E-5210-46C3-B59D-5C5D1886C2A6,Playground,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,4706077B-00CB-4D07-80C7-48B2D5ADEFA2,Recycling,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,75F2DA2A-1741-445A-9FA7-B63A81E4BD7F,Restroom - Accessible,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
maca,KY,6A1737A1-6848-4087-AAF7-68A427247357,Mammoth Cave National Park,D6220FCB-F005-4C26-942C-2BE168819AE3,Restroom - Family,,,National Park,http://www.nps.gov/maca/,37.19760458,-86.13090198,66.4,79.0,22.7,46.1,14.5,42.6,58.9,79.0
